Latitude,Longitude,Implication,Structure,Description,Catégorie,Département,Adresse,Ville,CP,Full Address,Implication 2019-2020,Implication 2017-2018,Site Web,Type de lieu,,Organisation structurelle
45.7792104,3.0688017,2,"Musée de la Résistance, de l’Internement et de la Déportation de Clermont Auvergne Métropole","Musée autour de la Seconde Guerre Mondiale. Programmation en lien avec les thématiques des migrations, partenariats avec le réseau Traces.",Patrimoine & mémoire,Auvergne,7 Place Beaulieu,Chamalières,63400,7 Place Beaulieu Chamalières 63400 ,2020,,https://www.clermontmetropole.eu/bouger-se-divertir/le-dynamisme-culturel/les-musees-de-clermont-auvergne-metropole/musee-de-la-resistance-de-linternement-et-de-la-deportation/,,,
46.282546,4.986289999999999,2,Musée departemental de la bresse,"Domaine des Planons : musée historique bressan, tradition gastronomique. Programmation en lien avec les thématiques des migrations, partenariats avec le réseau Traces.",Patrimoine & mémoire,Ain,987 chemin des Seiglières,Saint-Cyr-sur-Menthon,01380,987 chemin des Seiglières Saint-Cyr-sur-Menthon 01380 ,,2018,http://patrimoines.ain.fr/n/musee-de-la-bresse-domaine-des-planons/n:810,Musée,,Institution patrimoniale
46.0421545,5.4102583,2,Musée des Soieries Bonnet,"Musée patrimonial implanté dans une ancienne soierie. Programmation en lien avec les thématiques des migrations, partenariats avec le réseau Traces. ",Patrimoine & mémoire,Ain,72 clos du musée,Jujurieux,01640 ,72 clos du musée Jujurieux 01640  ,,2018,http://patrimoines.ain.fr/n/musee-des-soieries-bonnet/n:808,Musée,,Institution
45.7301847,4.8679574,2,Nouveau Theatre du 8e,"Lieu de fabrique théâtrale. Spectacles, ateliers, rencontres. Partenariats avec Traces sur la thématique de la guerre d'Algérie.",Equiments culturels,Rhône,22 Rue du Commandant Pégout,Lyon,69008,22 Rue du Commandant Pégout Lyon 69008 ,,"2018, 2007",http://nth8.com/,Theatre,,Lieu 
45.1838515,5.7291997,2,Nouveau théâtre Sainte-Marie-d’en-Bas,"Théâtre dont le projet actuel vise à célébrer les « racines d'ailleurs des gens d'ici ». Programmation en lien avec les thématiques des migrations, partenariats avec le réseau Traces.",Equipements culturels,Isère,15 Allée Jardin Hoche,Grenoble,38000,15 Allée Jardin Hoche Grenoble 38000 ,,2018,http://www.ntsmb.fr/index.php,Theatre,,Lieu 
45.7718161,4.8336843,2,Nouveaux Espaces Latino-Américains,Sensibiliser les publics aux réalités et aux cultures du sous-continent latino-américain. Participe à la biennale Traces 2020.,,Rhône,4 rue Diderot,Lyon,69001,4 rue Diderot Lyon 69001 ,2020,,http://www.espaces-latinos.org/,,,
45.1927292,5.7341012,2,ODTI,"Observatoire sur les Discriminations et les Territoires Interculturels. Informer, aider les personnes à conquérir leurs droits, proposer des solutions de logement, lutter contre les discriminations. Contribue au réseau Traces.","Education & Educ pop, Recherche",Isère,7 Place Edmond Arnaud,Grenoble,38000,7 Place Edmond Arnaud Grenoble 38000 ,,2018,https://www.odti.org/,,,Association
45.3415313,5.8157108,2,Parc naturel régional de Chartreuse,Résidences de création sur la thématique des migrations. Participe à la biennale 2020.,Collectivités Territoriales,Isère,Maison du Parc,St-Pierre-de-Chartreuse,38380,Maison du Parc St-Pierre-de-Chartreuse 38380 ,2020,,parc-chartreuse.net,,,
45.9940593,4.7124852,2,Permakabadio,"Projet permaculturel implanté à Bindoula, au Sénégal. Contribue au réseau Traces.","Solidarités, Education & Educ pop",Rhône,189 avenue Joseph Balloffet,Villefranche-sur-Saône,69400,189 avenue Joseph Balloffet Villefranche-sur-Saône 69400 ,Construction Biennale,,https://iefr.jimdofree.com,,,
44.9389017,5.623167,2,Pot au Noir,"Lieu de création, diffusion et développement artistique, implanté en milieu rural. Thématique de la migration, partenariats avec le réseau Traces.",Equipements culturels,Isère,Domaine de Rivoiranche,Saint-Paul-lès-Monestier,38650,Domaine de Rivoiranche Saint-Paul-lès-Monestier 38650 ,,2018,https://www.potaunoir.com/,Theatre,,Lieu
45.779221,4.878559,2,QIMEL,"Affiches, livrets, expos, installations. Contribuer, par L'IMAGE et les RECITS, à la reconnaissance et à la valorisation des initiatives et des expressions tirées du quotidien et de la diversité culturelle. Participe à la biennale Traces 2020.",,Rhône,39 rue Georges Courteline,Villeurbanne,69100,39 rue Georges Courteline Villeurbanne 69100 ,2020,,www.qimel.com,,,
46.2050887,5.228168800000001,2,Radio Salam,Radio associative avec un attachement à la culture arabo-musulmane. Histoire des premières générations de l'immigration arabe. Partenariats avec le réseau Traces.,Médias,Ain,8 rue Prévoté,Bourg en Bresse,01000,8 rue Prévoté Bourg en Bresse 01000 ,Construction Biennale,,https://radiosalam.com/,Radio,,Association
45.1758595,5.7152825,2,Regards des Lieux,"Collectif de production documentaires au croisement du cinéma et de la musique. Soutenir la création, favoriser la diffusion et permettre la libre discussion. Projets culturels de territoire. Collaborations avec le réseau Traces.","Equipements culturels, Recherche",Isère,51 cours de la libération,Grenoble,38100,51 cours de la libération Grenoble 38100 ,Construction Biennale,2018,http://regardsdeslieux.fr/,Cinéma/Musique,,Collectif
45.7465784,4.8266227,2,RESACOOP,"Conseille et accompagne les organisations engagées dans des actions de coopération et de solidarité internationale avec les pays d’Afrique, d’Amérique du Sud, d’Asie et d’Europe de l’Est. Organise le Festival des solidarité.",,Rhône,10 place des Archives,Lyon,69288,10 place des Archives Lyon 69288 ,,2018,http://www.resacoop.org,*,,
45.7594512,4.8845179,2,Réseau des mediathèques de Villeurbanne,Les médiathèques de Villeurbanne organisent régulièrement des événements en collaboration avec le réseau Traces.,,Rhône,25 rue Valentin Hauy,Villeurbanne,69100,25 rue Valentin Hauy Villeurbanne 69100 ,,,https://mediatheques.villeurbanne.fr/,,,
45.7470623,4.8357091,2,Réseau Memorha,"Réseau de lieux dédiés à l'histoire de la Seconde Guerre Mondiale, et de chercheurs en sciences humaines et sociales. Histoire des ",,Drôme,14 Avenue Berthelot,Lyon,69007,14 Avenue Berthelot Lyon 69007 ,,,https://memorha.hypotheses.org,,,Reseau
46.1848994,5.2267407,2,Sauvegarde - PAEJ Chocolat Chaud,Point Accueil Ecoute Jeunes. Répondre aux difficultés liées à des situations d’errance. Contribue au réseau Traces.,Solidarités,Ain,526 rue Paul Verlaine,Peronnas,01960,526 rue Paul Verlaine Peronnas 01960 ,2020,,https://sauvegarde01.fr/chocolat%20chaud.html,,,Association
45.4499281,4.3906851,2,Smac le FIL,"Scènes de Musiques Actuelles gérée par l'association LIMACE. Projet numérique, lieu de vie, développement durable, économie sociale et solidaire. Thématiques de la migration, partenariats Traces.",,Loire,20 Boulevard Thiers,Saint-Etienne,42000,20 Boulevard Thiers Saint-Etienne 42000 ,,2018,https://www.le-fil.com,,,
45.4280813,4.3840116,2,SOS Méditerranée antenne Grenoble,"Porter assistance à hommes, femmes ou enfants, migrants ou réfugiés, se retrouvant en danger de mort lors de la traversée de la Méditerranée. ",Solidarités,Loire,86 Rue Vaillant Couturier,Saint-Etienne,42000,86 Rue Vaillant Couturier Saint-Etienne 42000 ,2020,,https://www.sosmediterranee.fr/,,,
45.4384932,4.3887012,2,SOS Méditerranée antenne Saint-Etienne,,Solidarités,,Place Dorian,Saint-Etienne,42000,Place Dorian Saint-Etienne 42000 ,2020,,,,,
45.779221,4.878559,2,Tabadol,"Association interculturelle : rencontres, ateliers et formations. Partenariats au sein du réseau Traces.","Education & Educ pop, Solidarités",Rhône,39 rue Georges Courteline,Villeurbanne,69100,39 rue Georges Courteline Villeurbanne 69100 ,,2018,www.tabadol.org,Education Populaire,,Association
45.2368513,5.4043832,2,Teroloko,"Alternative citoyenne d'insertion sociale des personnes réfugiées. Maraîchage, Boulangerie, lieu d'échange. Contribue au réseau Traces.",Solidarités,Isère,40 personne de la Chapelle,Notre Dame de l'Osier,38470,40 personne de la Chapelle Notre Dame de l'Osier 38470 ,Construction Biennale,,https://teroloko.com/,,,
45.7488505,4.8379694,2,Terre des livres,"Librairie artisanale, lieu de rencontres et de débats. Fonds spécialisé : Maghreb, littérature et langue arabes ainsi qu’Afriques. Accueille des événements du réseau Traces.",Equipements culturels,Rhône,86 rue de Marseille,Lyon,69007,86 rue de Marseille Lyon 69007 ,Construction Biennale,2018,http://www.terredeslivres.fr/,Librairie,,Lieu
45.7570783,4.835109399999999,2,Théâtre des Marroniers,"Théâtre créé en 1985, privilégiant les créations mêlant le théâtre à d'autres arts. Participe à la biennale Traces 2020.",Equipements culturels,Rhône,7 rue des Marronniers,Lyon,69002,7 rue des Marronniers Lyon 69002 ,2020,,http://theatre-des-marronniers.com/,,,
44.6104263,4.475538,2,Toiles du Doc,"Dispositif de l'association Ardèche Images à Lussas, pour soutenir la diffusion de films documentaires en Auvergne-Rhône-Alpes. Participe à la biennale Traces 2020.",,Ardèche,300 route de Mirabel,Lussas,07170,300 route de Mirabel Lussas 07170 ,2020,,https://www.facebook.com/lestoilesdudoc/,,,
45.8182954,4.8992755,2,Transmetteurs Rillieux-la-Pape,"Transmettre, partager, diffuser les émotions du spectacle vivant, avec vous et au travers d’une saison éclectique. Participe à la biennale Traces 2020.",,Rhône,165 rue Ampère,Rillieux-la-Pape,69140,165 rue Ampère Rillieux-la-Pape 69140 ,2020,,https://transmetteurs.fr/,,,
45.6680413,6.3774505,2,Univ'pop,"Université populaire : éducation tout au long de la vie, à la popularisation des savoirs et cultures de tous types et au lien social. Projet éditorial sur l’histoire des migrations en Savoie. Contribue au réseau Traces.",Education Pop,Savoie,21 Rue Georges Lamarque,Albertville,73200,21 Rue Georges Lamarque Albertville 73200 ,Construction Biennale,,https://univpop-albertville.fr/,,,
45.7601344,3.1263256,2,Videoformes,"Structure de diffusion et de production artistique dans le domaine de l’art vidéo et des arts numérique. Festival international annuel présentant l’actualité de la création numérique. Thématiques de la migration, partenariats avec Traces.",Equipements culturels,Auvergne,190 boulevard Gustave Flaubert,Clermont-Ferrand,63000,190 boulevard Gustave Flaubert Clermont-Ferrand 63000 ,,2018,https://videoformes.com/,Arts Numériques,,Festival
46.1932825,6.2333927,2,Ville d'Annemasse,"Municipalité - La ville organise notamment l’événement RacineS, moment d’échange et de présentation d’œuvres en lien avec les migrations.",Collectivités Territoriales,Haute-Savoie,1 Place de l'Hôtel de Ville,Annemasse,74100,1 Place de l'Hôtel de Ville Annemasse 74100 ,,2018,https://www.annemasse.fr/,Commune,,Collectivité Territoriale
45.7695241,4.830167299999999,2,Ville de Lyon,La ville de Lyon collabore régulièrement avec Traces lors d'événements.,Collectivités Territoriales,Rhône,2 Rue Sathonay,Lyon,69001,2 Rue Sathonay Lyon 69001 ,,2007,https://www.lyon.fr/,,,Collectivité Territoriale
45.2392932,5.4059309,2,Ville de Notre-Dame-de-l'Osier,"Ville adhérant au Réseau Anvita (Association Nationale des Villes et Territoires Accueillants), et participant à la biennale Traces 2020.",Collectivités Territoriales,Isère,39 Route de la Forge,Notre-Dame-de-l'Osier,38470,39 Route de la Forge Notre-Dame-de-l'Osier 38470 ,,,http://www.notre-dame-losier.fr/,,,
45.77233589999999,4.916877299999999,3,A'vaulxelles,"Organise des ateliers d’apprentissage (langue, artisanat), et des actions pour lutter contre les discriminations et contribuer à l’instauration de l’égalité entre les femmes et les hommes. A participé aux biennales Traces.","Solidarités, Education & Educ pop",Rhône,100 chemin du Gabugy,Vaulx-en-Velin,69120 ,100 chemin du Gabugy Vaulx-en-Velin 69120  ,,2018,https://vaulx-en-velin.net/annuaire-des-associations/a-vaulx-elles/,,,Association
45.8442138,4.854466899999999,3,AAFD,L'Association d'Aide aux Familles en Difficulté soutient toute famille déboutée du droit d'asile du Val de Saône pour la scolarité des enfants et les démarches administratives : aide matérielle et accompagnement.,,Rhône,1 Place Jean Moulin,Fontaines Saint-Martin,69270,1 Place Jean Moulin Fontaines Saint-Martin 69270 ,,,http://aafdvaldesaone.wifeo.com/,,,
45.7330011,4.800269699999999,3,ACAT,"L'Association des Chrétiens pour l'Abolition de la Torture est une ONG chrétienne œcuménique de défense des droits humains qui se bat pour faire reculer la torture, la peine de mort, pour défendre le droit d’asile et promouvoir le respect de la dignité de chacun.",,Rhône,3 Chemin de la Courtille,Sainte-Foy-lès-Lyon,69110,3 Chemin de la Courtille Sainte-Foy-lès-Lyon 69110 ,,,http://www.acatfrance.fr,,,
45.1845128,5.724733899999999,3,Accueil Demandeurs d’Asile,"Accompagnement des personnes demandeurs d’asile, principalement celles qui ne sont pas hébergées par l’Etat. Préparation aux entretiens de l’OFPRA, aide aux démarches.",,Isère,1 Rue Berthe de Boissieux,Grenoble,38000,1 Rue Berthe de Boissieux Grenoble 38000 ,,,http://ada-grenoble.org/,,,
45.22560600000001,5.801619000000001,3,Accueil Migrants Grésivaudan (AMG),Accueil de migrants de toutes origines en leur favorisant des conditions d’intégration dignes. Quête de logements sur tout le territoire. Assistance et accompagnement aux migrants et aux accueillants.,Solidarités,Isère,Château de Miribel,Montbonnot-Saint-Martin,38330,Château de Miribel Montbonnot-Saint-Martin 38330 ,,,https://migrants-gresivaudan.fr/,,,
45.7602064,4.8268685,3,ACLAAM,"Association Catholique pour l'Accueil et l'Accompagnement des Migrants. À la suite du Christ, les chrétiens se trouvent aux côtés de ceux qui souffrent. Les propositions reçues pour accueillir et accompagner les migrants sont rassemblées par une cellule diocésaine en charge de la coordination.",Solidarités,Rhône,6 Avenue Adolphe Max,Lyon,69005,6 Avenue Adolphe Max Lyon 69005 ,,,https://lyon.catholique.fr/agir-servir/accueil-des-migrants/2018/04/05/association-catholique-laccueil-laccompagnement-migrants/,,,
45.7735572,4.832008399999999,3,Act For Ref,"L'association Act For Ref agit à la fois au niveau local, national et international, apportant du soutien aux personnes en prise avec les affres de l'exil. ",,Rhône,"12 rue des Pierres Plantées",Lyon,69001,"12 rue des Pierres Plantées Lyon 69001 ",,,https://www.actforref.org/,,,
45.5661446,5.9196789,3,ActionFroid Chambéry/Grenoble,"Association d'aide aux personnes SDF, en particulier à la défense contre le froid : maraudes de matériel de survie (couvertures, gants, bonnets, écharpes.",Solidarités,Savoie,Rue du Sénat de Savoie,Chambéry,73000,Rue du Sénat de Savoie Chambéry 73000 ,,,http://www.actionfroid.org/,,,
45.7789533,3.0858905,3,ActionFroid Clermont Ferrand,"Association d'aide aux personnes SDF, en particulier à la défense contre le froid (distributions de couvertures de survie, polaires, etc.).",,Auvergne,1 Rue Philippe Marcombes,Clermont-Ferrand,63000,1 Rue Philippe Marcombes Clermont-Ferrand 63000 ,,,https://www.facebook.com/groups/actionfroid.clermontferrand/,,,
44.945139,4.8855829,3,ADOS,Solidarité internationale. Coopération entre collectivités sénégalaises et françaises. Permettre des échanges humains et techniques entre territoires du nord et du sud.,,Drôme,Allée du Concept,Bourg-lès-Valence,26500,Allée du Concept Bourg-lès-Valence 26500 ,,,http://www.ados-association.org/,,,
45.43982190000001,4.385189599999999,3,AGIRabcd (cours de FLE sur Montreynaud),"L'Association Générale des Intervenants Retraités (Actions de Bénévoles pour la Coopération et le Développement), est une association de retraités bénévoles, accompagnant les populations en difficulté. Organise des cours de FLE en Loire. Evénements lors de la biennale Traces 2018.",Education & Educ pop,Loire,4 Rue Malraux,Saint-Etienne,42000,4 Rue Malraux Saint-Etienne 42000 ,,2018,http://www.agirabcd.eu/,,,Association
45.6968712,4.6742861,3,AMILP,Association Messimoise pour l'Insertion et la Lutte contre les Précarités. Venir en aide aux personnes en situation de précarité en leur proposant un accompagnement vers le travail et le logement et en les assistant dans l’exercice de leurs droits fondamentaux.,,Rhône,2 place de la Barbotière,Messimy,69510,2 place de la Barbotière Messimy 69510 ,,,"http://www.net1901.org/association/ASSOCIATION-MESSIMOISE-POUR-LINSERTION-ET-LA-LUTTE-CONTRE-LES-PRECARITESAMILP,1294848.html",,,
45.759437,5.689290000000001,3,Amnesty International,"Antenne locale d'Amnesty International, ONG de lutte pour les droits humains, d'enquête, d'alerte et d'action.  ",,Ain,688  avenue de sonod,Belley Bugey-Sud,01300,688  avenue de sonod Belley Bugey-Sud 01300 ,,,,,,
45.7392508,4.883564,3,Antenne Sociale de Lyon,Accueillir des migrants « réfugiés » de la guerre et de la misère : un enjeu et un défi d'avenir pour les Européens.,Solidarités,Rhône,67 Rue Laënnec,Lyon,69008,67 Rue Laënnec Lyon 69008 ,,,https://www.antennesocialelyon.org,,,
44.7327245,4.596156,3,Archives Départementales de l’Ardèche,Collection et valorisation de documents concernant le département. Collaboration au sein du réseau Traces.,,Ardèche,Place André Malraux,Privas,07000,Place André Malraux Privas 07000 ,,,https://archives.ardeche.fr/,,,
44.7314883,4.6001618,3,Ardèche Afrique Solidaires,Anime un réseau d'une trentaine d'associations ardéchoises agissant sur le territoire africain et qui ont chacune des projets de co-développement dans divers pays. Organise le festival transdisciplinaire « Images et paroles d'Afrique ».,"Solidarités, Equipements culturels",Ardèche,1 Boulevard Lancelot,Privas,07000,1 Boulevard Lancelot Privas 07000 ,,,https://www.Ardècheafriquesolidaires.com/,Solidarité Internationale,,Association
45.7530203,4.9120433,3,ARTAG,"Association Régionale des Tsiganes et de leurs Amis Gadjé. Interlocuteur reconnu des pouvoirs publics et acteurs sociaux. Sensibilisation, vigilance, lutte.",,Rhône,185 rue Jean Voillot,Villeurbanne,69100,185 rue Jean Voillot Villeurbanne 69100 ,,,http://www.artag-asso.org/,,,Association
46.207353,5.225867099999999,3,Artisans du Monde,Réseau associatif qui reposant sur la mobilisation de plus de 6000 bénévoles et citoyens engagés dans la construction d’un modèle de commerce international plus juste et plus humain. Est également engagé dans la solidarité internationale.,Solidarités,Ain,12 Rue Paul Pioda,Bourg-en-Bresse,01000,12 Rue Paul Pioda Bourg-en-Bresse 01000 ,Construction Biennale,,https://www.artisansdumonde.org/les-associations-locales/artisans-du-monde-bourg-en-bresse,,,
45.71866079999999,4.8047434,3,ASSEDA,"Association pour le Soutien et les Echanges avec les Demandeurs d’Asile en vue d’établir des liens par les loisirs, le sport et les échanges de toutes sortes",,Rhône,13 Rue Pasteur,Oullins,69600,13 Rue Pasteur Oullins 69600 ,,,http://www.oullins.fr/sorties-activites/associations/annuaire-des-associations-363/asseda-1509.html?cHash=5b5e367015bc173de4965dd399c1eeec,,,
45.5626454,5.4389647,3,Association Accueil Réfugiés Vals du Dauphiné,"Accompagner les familles disposant du statut de réfugié dans leurs démarches (recherche d’emploi, de logement, suivi administratif et social). ",Solidarités,Isère,5 avenue Alsace Lorraine,La Tour du Pin,38110,5 avenue Alsace Lorraine La Tour du Pin 38110 ,,,https://refugiesvdd.org/,,,
45.04351519999999,5.0546357,3,Association d’Entraide au Logement,Fournit appartements ou hébergement chez des particuliers à des personnes sans-papier.,Solidarités,Drôme,Rue du Chapitre,Romans sur Isère,26100,Rue du Chapitre Romans sur Isère 26100 ,,,,,,
45.188581,5.737343999999999,3,Association Franco-Tchadienne « Goumoufok »,"Association interculturelle. Lutte, information, rencontres. Participe à la biennale Traces 2020. ",,,5 place Bir Hakeim,Grenoble,38000,5 place Bir Hakeim Grenoble 38000 ,2020,,,,,
45.77352800000001,4.8690161,3,Association Sainte Madeleine Accueil Migrants,"Accueil des migrants en difficulté, en les aidant pour le logement, l’apprentissage du français, l’administratif et la recherche d’emploi.",,Rhône,11 Place Wilson,Villeurbanne,69100,11 Place Wilson Villeurbanne 69100 ,,,http://associationsmam.blogspot.fr,,,
45.5356754,4.8634441,3,Association Solidarité Réfugiés des 2 Rives,Accueil et accompagnement de personnes réfugiées. Accueil d'une famille syrienne (9 personnes) depuis février 2017.  ,Solidarités,Rhône,Grande Rue de la Plaine   ,Saint Romain en Gal,69560,Grande Rue de la Plaine    Saint Romain en Gal 69560 ,,,,,,
45.4424669,4.3877932,3,Association Solidarité roms,"Accueil des populations roms roumaines, permanence juridique et administrative une fois par semaine. Aide à la recherche d'emploi.",Solidarités,Loire,20 rue Rouget de Lisle,Saint Etienne,42100,20 rue Rouget de Lisle Saint Etienne 42100 ,,,,,,
44.72971800000001,5.025994,3,Association Val de Drôme-Accueil Réfugiés,"Accueil par des familles de réfugiés, hébergement indépendant, soutien d’un collectif pour l’apprentissage du français, démarches administratives pour l’obtention du statut de réfugiés et de leurs droits. Accompagnement santé, psychologique, amical.",Solidarités,Drôme,Rue Peyrière,Crest,26400,Rue Peyrière Crest 26400 ,,,,,,
45.7751466,4.9162397,3,Association Vaulx solidarité Saint Thomas,"Aide dans les domaines majeurs de la vie : santé, éducation, logement, travail, et liberté de circulation. Sensibilisation sur la situation et les conditions de vie des Roms.",Solidarités,Rhône,Rue Driss Benzekri   ,Vaulx-en-velin,69120,Rue Driss Benzekri    Vaulx-en-velin 69120 ,,,,,,
45.0667896,4.832030899999999,3,ASTI / RESF Tournon Ardèche,"Le Réseau Éducation Sans Frontière défend les jeunes sans papiers et leurs familles en mobilisant leur entourage, pour un accueil digne, humain et durable. Partenariats au sein du réseau Traces.",Solidarités,Ardèche,Rue des Roches,Tournon,07300,Rue des Roches Tournon 07300 ,,,http://resftournon07.blogspot.com/,,,
45.2429389,4.6707699,3,ASTI Annonay,"Associations de Solidarité avec Tou-te-s les Immigré-e-s. Assurer la défense des étranger(ère)s et immigré(e)s dont les droits ne sont pas respectés, accompagnement juridique et administratif, sensibilisation et lutte contre les discriminations.",,Ardèche,34 Avenue de l'Europe,Annonay,07100,34 Avenue de l'Europe Annonay 07100 ,2020,,https://asti-annonay.fr/,,,
44.728427,5.0232131,3,ASTI Crest,"Associations de Solidarité avec Tou-te-s les Immigré-e-s. Assurer la défense des étranger(ère)s et immigré(e)s dont les droits ne sont pas respectés, accompagnement juridique et administratif, sensibilisation et lutte contre les discriminations.",,Drôme,1 rue de la République,Crest,26400,1 rue de la République Crest 26400 ,,,http://astidrome-ardeche.blogspirit.com/,,,
44.9362477,4.919071,3,ASTI Drôme-Ardèche,"Association de Solidarité avec touTEs les ImmigréEs. Lutte, sensibilisation. Droit, éducation, hébergement, logement, santé.",,Drôme,74 route de Montélier,Valence,26000,74 route de Montélier Valence 26000 ,,,http://astiDrome-Ardeche.blogspirit.com/,,,
45.746704,6.294552899999999,3,ASTI Faverges,"Associations de Solidarité avec Tou-te-s les Immigré-e-s. Assurer la défense des étranger(ère)s et immigré(e)s dont les droits ne sont pas respectés, accompagnement juridique et administratif, sensibilisation et lutte contre les discriminations.",Solidarités,Haute-Savoie,Place Marcel Piquand,Faverges,74210,Place Marcel Piquand Faverges 74210 ,,,http://astifaverges.over-blog.com/,,,
45.0435652,5.0543207,3,ASTI Romans,"Associations de Solidarité avec Tou-te-s les Immigré-e-s. Assurer la défense des étranger(ère)s et immigré(e)s dont les droits ne sont pas respectés, accompagnement juridique et administratif, sensibilisation et lutte contre les discriminations.",Solidarités,Drôme,14 place du Chapitre,Romans-Sur-Isère,26100,14 place du Chapitre Romans-Sur-Isère 26100 ,,,http://astidrome-ardeche.blogspirit.com/,,,
45.5253618,4.8773266,3,ASTI Vienne,"Associations de Solidarité avec Tou-te-s les Immigré-e-s. Assurer la défense des étranger(ère)s et immigré(e)s dont les droits ne sont pas respectés, accompagnement juridique et administratif, sensibilisation et lutte contre les discriminations.",Solidarités,Isère,34 Rue de la Charité,Vienne,38200,34 Rue de la Charité Vienne 38200 ,,,http://www.fasti.org/index.php/les-asti27?id=171,,,
45.7647617,4.8697815,3,ATD Quart-Monde,Association internationale. Mettre fin à la pauvreté extrême. Action de terrain et institutionnelle. ,,Rhône,76 Rue d'Alsace,Villeurbanne,69100,76 Rue d'Alsace Villeurbanne 69100 ,,,https://www.atd-quartmonde.fr,,,
45.7684514,3.082679,3,Atelier logement solidaire,Association d’innovation sociale qui  recherche et expérimente des solutions pour l’amélioration de l’hébergement.,Solidarités,Auvergne,11 rue Marmontel,Clermont-Ferrand,63000,11 rue Marmontel Clermont-Ferrand 63000 ,,,https://www.atelier-logement-solidaire.org,,,
45.7567838,4.8434917,3,Awal,Association franco-berbère culturelle et citoyenne. Collaboration avec des partenaires du réseau Traces. ,,Rhône,7 rue de l'Epée,Lyon,69003,7 rue de l'Epée Lyon 69003 ,,,https://awalgrandlyon.blogspot.com/,,,Association
45.1974118,4.906339700000001,3,Bibliothèque de La Motte de Galaure ,Accueille événements culturels en lien avec les thématiques des migrations.,Equipements culturels,Drôme,75 Rue des Ecoles,La Motte-de-Galaure,26240,75 Rue des Ecoles La Motte-de-Galaure 26240 ,,2018,,Bibliothèque / Médiathèque,,Lieu
46.1875495,6.2400891,3,Bienvenue aux réfugiés,"Hébergement, activités socioculturelles.",Solidarités,Haute-Savoie,Rue Jules Massenet,Annemasse,74100,Rue Jules Massenet Annemasse 74100 ,,,https://www.facebook.com/Annemasse-Bienvenue-aux-rA13%A9fugiA13%A9s-676721402491223/?hc_ref=PAGES_TIMELINE&fref=nf,,,
45.9037994,5.678116999999999,3,Bistrot du Valromey,"Accueille événements culturels, solidaires et d'éducation populaire. Participe aux biennales Traces.",Equipements culturels,Ain,382 Grande-Rue,Champagne-en-Valromey,01260,382 Grande-Rue Champagne-en-Valromey 01260 ,,2018,https://bistrotduvalromey.wordpress.com/,,,
45.7652169,4.832784999999999,3,BlaBlaMix,"Production radiophonique pour progresser en français, rencontrer les personnes de la société civile; Tous les dimanches midi sur le 102.2 ou sur radicanut.org.",,Rhône,12 rue longue,Lyon,69001,12 rue longue Lyon 69001 ,,,https://www.facebook.com/BlaBlaMiX/,,,
45.8291602,4.9718289,3,"CADA Ain, CPH ","Centre D’accueil pour Demandeurs d’Asile, Centre Provisoire d’Hébergement. Lieu d'accueil pour toute la durée de leur dossier de demande de statut de réfugié. Suivi administratif, aide financière, suivi social.",Solidarités,Ain,Allée des Peupliers,Miribel Cedex,01705,Allée des Peupliers Miribel Cedex 01705 ,,,,,,
45.8598825,5.9544505,3,CADA Haute-Savoie Centre d’Accueil pour Demandeurs d’Asile,Offre aux demandeur·euse·s d’asile un lieu d’accueil (hébergement et suivi administratif) pour toute la durée de l’étude de leur dossier de demande de statut de réfugié. ,,Haute-Savoie,10 rue des Prés Riants,Rumilly,74150,10 rue des Prés Riants Rumilly 74150 ,,,https://annuaire.action-sociale.org/?p=cada-de-rumilly-740008495&details=caracteristiques,,,
44.9052812,5.7836097,3,CARM (Collectif d’Accueil de Réfugiés en Matheysine),"Accueil des demandeurs d’asile, des personnes seules et des familles qui dorment dans la rue à Grenoble malgré l’obligation légale de l’État Français de les héberger pendant leur parcours administratif pour obtenir le statut de réfugiés.",Solidarités,Isère,4 Rue du Jeu de Quilles,La Mure,38350,4 Rue du Jeu de Quilles La Mure 38350 ,,,http://www.carm.ovh/,,,
45.7288865,4.8315966,3,CCFD - Terre solidaire Lyon,"Le CCFD a choisi d’être le partenaire de tous ceux qui combattent la pauvreté et l’injustice : soutenir des actions locales dans les pays du Sud, sensibiliser l’opinion française à la solidarité internationale, agir sur les causes profondes de la pauvreté.",,Rhône,302 Avenue Jean Jaurès ,Lyon,69007,302 Avenue Jean Jaurès  Lyon 69007 ,,,https://blog.ccfd-terresolidaire.org/rhone-alpes/,,,
45.6998899,4.881551099999999,3,Centre Associatif Boris Vian (CABV),"Maison entièrement dédiée à la vie associative et centre de ressources pour les bénévoles, le centre Boris Vian accueille des événements lors des biennales Traces.",Equipements culturels,Rhône,13 Avenue Marcel Paul,Vénissieux,69200,13 Avenue Marcel Paul Vénissieux 69200 ,2020,2018,https://www.cabv.com/,Vie Associative,,Lieu
46.26138599999999,5.645382,3,Centre culturel Aragon,"Regroupe théâtres, cinémas, salles d'exposition, musées, médiathèque et ateliers. Accueille de nombreux événements lors des rencontres d'Oyonnax, aux biennales Traces.",Equipements culturels,Ain,88 cours de Verdun,Oyonnax,01100,88 cours de Verdun Oyonnax 01100 ,,2018,https://www.oyonnax.fr/mes-loisirs/culture/centre-culturel/,,,Lieu
